gID,S1,S2,S3,S4,S5
K08726,0.736527207616,0.648746615425,1.28917372696,2.32555245,0.0
K00064,0.21218042956,0.280340673837,1.83837336358,0.879312915298,1.78979261773
K10276,0.585487230908,1.95577060075,0.677202126081,0.832428112,0.949111930264
K00285,1.52341808745,2.76020072646,0.323103845492,0.117510603459,0.275766737136
K00284,1.62111509322,0.204355661911,2.16820389956,0.291210079502,0.715115265807
K00117,1.18724830354,0.588232188372,0.935132766374,1.40574491591,0.883641825797
K00841,1.0586914251,0.0,1.11184610097,1.25353697522,1.57592549871
K00847,0.695578414679,2.76121187467,0.38012072591,0.663345573213,0.499743411533
K00846,1.06708648115,0.352468585095,2.52149690596,0.0,1.05894802779
K00845,0.79654371271,3.37784199145,0.312936201444,0.245737776589,0.266940317812
K00849,0.569817058778,2.05060332764,0.715788282351,0.782784381987,0.881006949245
K14191,1.31473153189,0.821332580404,1.6010367723,0.476047936161,0.786851179242
K01880,1.66470249379,0.836580894966,0.774199823607,0.876165418417,0.848351369217
K01881,1.3278039276,0.938027084935,0.799644238495,0.801514635485,1.13301011348
K01883,1.35606362162,1.1875620062,0.873432093629,0.67052071388,0.91242156467
K01228,1.69420477503,0.58033172975,1.3838555212,0.594373318749,0.747234655267
K01885,1.6700696617,0.677469335554,0.710523251615,1.08680485702,0.85513289412
K01886,0.80001282098,0.593811816881,0.851737822271,1.90231847323,0.852119066634
K01887,1.6191888856,0.870343740903,0.892073103979,0.633412252171,0.984982017343
K01889,1.33109119322,0.904202522707,0.723134444286,1.1372196964,0.904352143386
K01220,0.542602238616,0.955867922282,1.13967382736,1.28493615214,1.0769198596
K15227,0.37376678599,0.291809902582,1.51658615234,1.36789631709,1.44994084199
K01409,1.48232965466,0.681396262292,1.01401994044,0.842267152102,0.979986990513
K00939,0.943113411768,0.785139157845,0.675739635653,1.30745653416,1.28855126058
K01080,0.766855205273,0.7237105567,0.690299761769,1.29712612599,1.52200835026
K01081,0.44119532141,1.87110047667,0.79797612105,1.12217641689,0.767551663976
K14170,0.812327054931,0.5366264242,0.426555692828,0.0,3.22449082804
K02191,5.0,0.0,0.0,0.0,0.0
K13370,0.307543336895,0.541779575402,1.18426523311,0.728293257571,2.23811859703
K03150,0.313453611327,0.44372622817,1.17566959396,1.37852719199,1.68862337455
K13998,0.553681613736,0.929153745527,0.800989411315,1.75554795909,0.960627270328
K17690,0.106883886327,4.66021032645,0.0561243389471,0.0,0.176781448278
K17691,1.13125062884,0.747308582352,1.78202032398,1.33942046484,0.0
K01029,0.717890644668,1.08399859165,0.700071877087,0.971439803852,1.52659908275
K06617,0.611057362453,0.555408614004,1.39724018841,1.12888975401,1.30740408113
K16328,0.675835155544,0.297642503069,0.906913000095,1.77825449853,1.34135484276
K00052,3.20192942002,0.15922706266,0.861661036303,0.374933523433,0.402248957582
K00053,1.93044643153,0.179843388106,1.66833537645,0.493795608734,0.727579195178
K04040,1.35251542406,0.619817579979,0.399694074558,2.30615170344,0.321821217965
K00128,0.515529211551,0.970193573993,0.630899856369,1.59149400117,1.29188335692
K00129,0.794833990947,0.422980074436,1.51874468694,1.124108795,1.13933245268
K00432,0.775795185744,1.90824947518,0.453361157872,1.35295462927,0.509639551933
K00121,1.00675495553,1.56621120422,0.504508919296,0.869010792592,1.05351412836
K00430,0.87570415347,0.304473869973,0.58083899102,3.05603221049,0.18295077505
K00431,5.0,0.0,0.0,0.0,0.0
K00434,1.97754232196,1.51406522643,0.431859278749,0.649460700741,0.427072472118
K01953,1.50700724377,0.636743484802,1.43459657988,0.519085174375,0.902567517171
K01950,1.52511355457,1.37969153317,0.853919478843,0.453238900744,0.788036532669
K01951,1.69051240649,0.176260650075,1.78313850774,0.105634857226,1.24445357847
K15748,0.0,0.0,5.0,0.0,0.0
K03639,0.527065058655,1.20387505715,0.982127193063,0.480646765275,1.80628592586
K00547,0.363925989132,0.444767381798,1.25805270179,1.75951921775,1.17373470953
K01239,1.05523280369,0.5576776882,1.21901660269,1.74920459131,0.418868314109
K00545,1.29686293351,0.463904064653,1.16767638318,0.970047621405,1.10150899725
K00542,0.456522092202,0.904740829767,1.19858619654,1.08106023079,1.35909065071
K00543,1.12561169244,2.37950359807,0.650160982232,0.733022281222,0.111701446037
K01899,0.633824169579,0.998935174962,1.24531566452,0.867155976,1.25476901494
K01897,0.463181156949,2.40255364784,0.484046590372,0.837045452106,0.813173152735
K01895,1.50783589718,1.55731750602,0.727634261349,0.4990631169,0.708149218553
K01230,1.00455521471,1.68972244593,0.65117639142,0.792408110227,0.862137837712
K01893,0.804101387986,1.27175093093,0.640729586514,1.17676070918,1.10665738538
K01892,1.56798290213,0.569369806348,1.00003515371,0.97160403171,0.891008106107
K01890,1.93381393214,0.730002783418,0.798360565674,0.859898224181,0.677924494587
K00948,1.95137921334,0.576212243322,1.38091914476,0.399328053099,0.692161345472
K00949,1.2094173648,0.648430057258,1.10905720188,0.954664805911,1.07843057015
K00942,0.496200409971,2.66127526109,0.496974712302,0.669994543383,0.675555073254
K00943,0.867617161445,0.957299155473,0.678528491242,1.33329406574,1.1632611261
K01092,0.349593363794,0.606388473734,1.14756130927,1.37239534469,1.52406150851
K01522,0.761901077799,1.06660224156,1.02839879637,0.910604380109,1.23249350417
K01704,0.437201552317,0.288823474514,1.37745757571,1.81183991538,1.08467748207
K01703,3.17160763695,0.929205707607,0.707617454546,0.042979210739,0.148589990156
K01702,2.14492072987,0.451478839278,1.60618820183,0.208785460123,0.588626768897
K14760,0.567284280753,0.535360845103,1.10640040018,1.34336469696,1.447589777
K14163,1.05413841187,1.77260298725,0.805129673761,0.226933344243,1.14119558288
K13524,1.7942863425,0.878022384619,0.593221666363,1.14093763373,0.593531972792
K03816,2.01425589853,0.221773350771,0.969539941597,0.794987668476,0.999443140627
K03367,0.455597769465,3.47389539999,0.276703389839,0.259973890518,0.533829550192
K02549,0.0,5.0,0.0,0.0,0.0
K03635,1.06150472346,0.780193144892,0.996663331207,0.898948254686,1.26269054576
K17687,0.471030177771,0.48404064666,1.53898718504,1.36331559813,1.1426263924
K03147,0.813637567622,0.645428078703,0.402606881867,2.27150500294,0.866822468865
K12343,0.537102330177,2.48773873349,0.643882111575,0.669547443129,0.661729381631
K12349,0.855746110371,0.631394948627,1.2605154568,1.105349393,1.1469940912
K12348,0.711712538613,1.26945548691,1.6817364663,0.842697624956,0.494397883223
K00606,0.716345635908,0.722295487784,1.21627295741,1.01014824466,1.33493767424
K00045,0.965819439182,0.649228109422,0.996504271101,1.04325565147,1.34519252882
K00044,0.0,0.0,5.0,0.0,0.0
K07806,3.24197878285,0.704863373319,0.258586046613,0.631672789455,0.162899007762
K10251,0.905840040733,1.55766575583,0.513931105189,1.447712194,0.574850904256
K00135,0.614226979537,0.416733231731,1.20294465143,1.41522396425,1.35087117305
K00139,3.46309847647,0.722451520447,0.382827166058,0.431622837022,0.0
K04123,2.20723577012,1.02068961456,0.811310087046,0.522688099005,0.43807642927
K00423,2.19173681787,1.87575650004,0.402670354996,0.31901956719,0.2108167599
K15680,1.48301060518,1.95945232945,1.55753706537,0.0,0.0
K14379,0.487128381851,3.0392577614,0.483158052331,0.560756993448,0.429698810971
K05894,0.405050796167,1.6054903091,0.935838316882,0.767353555732,1.28626702212
K15759,0.686100336845,0.444696006035,1.04682000768,1.56342714083,1.2589565086
K05898,1.67515942547,0.0,0.0,0.0,3.32484057453
K00554,0.683155843788,0.601736143461,2.2719235708,0.53925361224,0.903930829711
K00550,0.997936360005,0.0,1.04804065149,2.95402298851,0.0
K00559,0.466335188387,2.00164512752,0.454520553544,1.29860207361,0.778897056944
K00558,0.708190193658,1.51736009682,1.1068496368,0.787186524431,0.88041354829
K13758,0.981705350729,0.562058845101,1.09971337665,1.31736143531,1.03916099222
K14085,0.694417462373,0.417036773351,1.193356833,1.94342224503,0.751766686243
K00951,0.376363859173,1.34044681488,0.962361212666,0.794382838806,1.52644527448
K00950,1.60940040767,0.425274259671,1.18312415546,1.14335936605,0.638841811144
K00953,0.967189590012,1.57061927619,0.6808677839,0.775626769964,1.00569657994
K01556,0.319648364557,0.397486320996,0.750374356019,2.22633379278,1.30615716564
K15376,0.445505410088,0.441461574648,1.02670934597,1.46526737193,1.62105629737
K04708,0.699882964267,1.89389771344,0.7729006662,0.860013695525,0.773304960568
K15371,0.283626384757,2.53900104848,0.52967259792,1.02667746452,0.621022504321
K01900,0.42077987594,1.56287427536,0.91727158653,0.678147645211,1.42092661696
K02777,1.31281234269,0.0,1.83828757064,0.690851440344,1.15804864632
K14152,1.43137864837,1.37946030588,1.15446394008,0.501514856058,0.533182249613
K01609,1.74067956892,1.26777075518,0.612177839653,0.797987234013,0.581384602227
K02551,0.844567996537,2.04180723922,0.769607313073,0.637047612474,0.706969838695
K05275,1.93581393518,0.730751067472,0.580837645855,0.654872001732,1.09772534976
K02554,0.966153602904,0.510600415217,1.42050376033,1.14396147553,0.958780746016
K05279,0.311105254274,0.513802535134,0.816803910338,1.19717087114,2.16111742912
K08723,0.465513458011,0.615040015899,2.44436485888,0.551176049253,0.923905617959
K01490,0.277686348229,2.86564734111,0.514664656415,0.569569861125,0.772431793126
K07250,0.383491504311,0.90669035813,0.847875186821,1.09932471969,1.76261823105
K12664,0.653897153758,0.431967012899,1.71678899189,1.54845125795,0.648895583497
K12665,0.503459887397,0.665184995015,0.704978177932,0.794818826086,2.33155811357
K06129,0.503437544243,0.791851600093,1.24623772062,1.07863771584,1.3798354192
K06927,0.609580462944,0.347326599144,1.36838104984,1.15482750558,1.51988438249
K00097,1.01318750354,0.573702748212,0.152009021674,2.39929144846,0.861809278112
K00099,0.735053791143,0.688847217333,0.650702507421,1.89173610972,1.03366037438
K13755,1.43212788426,0.80495573039,0.880803159809,0.955585140409,0.926528085132
K00143,0.893286669673,1.03270163925,1.17265289665,0.793268992037,1.10808980239
K01947,2.07387705112,1.3700234624,0.653387291937,0.491105684099,0.411606510447
K00149,1.29334591029,0.854408356004,0.679126668699,1.53137815406,0.641740910947
K01940,3.43790002341,0.364563206234,0.790491335234,0.158830123858,0.248215311264
K01942,1.24059362242,1.63908198168,0.651439920556,1.46888447534,0.0
K00382,0.541033724302,1.16369621021,0.56613046128,1.75487188953,0.974267714681
K00383,1.04498268339,2.2828027873,0.729069178157,0.433202448204,0.50994290295
K05714,2.79256530198,1.22987125885,0.977563439169,0.0,0.0
K05712,1.87108226549,1.23606257281,0.654989737616,0.0,1.23786542409
K00560,0.768622817157,1.87614130279,0.800362621442,0.740403091922,0.814470166693
K00565,0.647089835875,2.44973185619,0.589650579746,0.514973184945,0.798554543241
K00568,0.704103498741,0.535616689996,1.27722432571,1.21263439473,1.27042109083
K00569,0.647604734439,0.592363116606,0.523160451468,1.06170862661,2.17516307088
K14157,1.31959555975,0.741431350284,0.850072231845,1.10338128765,0.985519570477
K04713,0.762513196474,0.335817774492,0.533860966242,2.10664333688,1.26116472591
K04711,0.209086678122,0.263973418843,1.91279936015,1.16631389929,1.44782664359
K04710,0.974610755545,1.80275672203,0.643362275596,0.879220498961,0.700049747868
K04718,0.86711046944,2.50397974872,0.577320120369,0.575379375789,0.476210285679
K00529,0.615987552413,0.542573085745,1.72509386825,0.486233874385,1.63011161921
K01762,0.483516389001,0.383298786414,0.914016874952,0.916003681182,2.30316426845
K02493,0.771933653035,1.05128229233,1.12871711828,0.857753585707,1.19031335065
K02495,0.979158858138,0.770290063085,1.2010003913,0.88500944735,1.16454124013
K14410,0.558482349824,0.664095304325,1.48583846612,1.14619345652,1.14539042321
K01611,2.02957086694,1.11856017084,0.954874785704,0.337627947004,0.559366229518
K02835,1.20135689222,0.632411613622,0.960355637425,1.31065229416,0.895223562571
K02836,1.11314334996,0.700694941018,0.712431298184,0.714474056025,1.75925635481
K13787,1.48301060518,1.95945232945,1.55753706537,0.0,0.0
K13789,1.65531805815,0.532530360234,0.647115993362,1.48743540983,0.677600178417
K02233,0.0,0.320063258548,1.27203868769,1.00390625842,2.40399179535
K11419,0.563448258316,1.60341667894,0.910354967314,0.718461677238,1.20431841819
K00622,1.39226504762,0.199944868786,0.635718350565,2.65192983476,0.120141898269
K09188,0.435316755034,0.424828678918,0.950699794638,1.32372253403,1.86543223738
K00087,0.343996932278,0.643874957676,0.993478540221,1.4255756059,1.59307396393
K00084,1.37267111079,3.62732888921,0.0,0.0,0.0
K00083,0.0,3.33171351675,0.0,0.0,1.66828648325
K01971,0.412210178852,0.591982418572,1.31752477669,1.27323407038,1.40504855551
K01972,0.928631958532,0.973483456941,1.20875344654,0.872402107234,1.01672903075
K07758,0.722079681966,1.19254815952,0.947921249273,2.13745090924,0.0
K05708,0.388805123665,0.513715210535,1.63334117191,0.920745034029,1.54339345986
K04091,0.681613479845,0.257302506686,1.1248648967,0.230584962656,2.70563415411
K00972,0.518104019614,2.60217401647,0.660638055335,0.487373903019,0.731710005559
K01119,0.597145074873,2.22078932181,0.929064347938,0.418987644053,0.83401361133
K01113,0.635412559922,1.2345956938,0.897219426249,1.04317884799,1.18959347204
K00886,2.79342100904,0.615124060026,0.488952197966,1.10250273296,0.0
K01027,0.82529682106,2.10536321148,0.740241272907,0.608053224914,0.721045469643
K01756,2.13505886164,0.343312113785,1.60337485254,0.164838489935,0.753415682107
K01028,0.575513463341,0.844876968997,1.07449654658,1.36286752327,1.14224549781
K01012,1.49803604652,1.2638390795,0.522640191172,1.16253668234,0.552948000462
K01592,0.0,1.47728628824,3.52271371176,0.0,0.0
K01593,0.0,1.51649720283,1.20543917677,0.0,2.2780636204
K15407,1.59360320585,0.836628330682,1.00858927055,0.974684057594,0.586495135319
K13799,0.0,0.0,0.0,0.0,5.0
K13248,0.845189364291,1.39298185792,0.713751094647,1.1142230523,0.933854630842
K12311,0.208907024018,0.276021866209,0.877602744053,1.97890304767,1.65856531805
K12312,1.14993211403,0.949572612421,0.452867191515,1.02117888912,1.42644919291
K06127,1.28757754058,0.925831635009,0.835246387163,0.859411919229,1.09193251802
K06125,0.577394231612,1.42768399865,0.751345545933,1.13884291948,1.10473330433
K00760,1.05772161346,2.07178154304,0.720640389238,0.55417971969,0.59567673458
K00766,0.895879706385,2.07371374173,0.646374880601,0.661250751612,0.72278091967
K00769,0.0,1.93072524045,3.06927475955,0.0,0.0
K10206,3.23178751346,0.136483013704,0.739412394422,0.648695777078,0.243621301335
K05901,1.77245641139,0.0,1.11684585553,0.0,2.11069773308
K00164,0.376667842565,2.83893057526,0.793302353861,0.355126852704,0.635972375606
K00166,0.241243490795,3.36160708193,0.3413336316,0.378406343632,0.677409452039
K00167,0.270026964996,2.91221608882,0.445155898941,0.587396965526,0.785204081718
K00364,0.819575377142,0.902370954315,1.23368933204,0.905714364856,1.13864997164
